|job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
48|https://joblab.ru/vac10764654.html|Системный администратор|Красное & Белое|Ясногорск|51 000 — 84 000 руб.|Полный рабочий день|Пятидневная рабочая неделя., Корпоративная связь., Оплата ГСМ., Официальное трудоустройство., Официальная заработная плата 3 раза в месяц на банковскую карту.|"Розничная сеть ""Красное и белое"" приглашает на вакансию ""Системный администратор""., Обязанности:, Обслуживание ПК и орг. техники, торгового оборудования, систем видеонаблюдения на магазинах торговой сети."|Среднее специальное|От 1 года|Знание офисных и почтовых программ., Опыт программного и аппаратного ремонта., Понимание устройства локальных сетей и умение их администрирования., Знание основ видеонаблюдения, устройства торгового оборудования приветствуется., Обучаемость, ответственность., Мобильность, разъездной характер работы.|18.10.2023 07:30:00|53|
49|https://joblab.ru/vac10790851.html|Системный администратор|Красное & Белое|Обнинск|79 000 — 84 000 руб.|Полный рабочий день|Пятидневная рабочая неделя., Корпоративная связь., Оплата ГСМ., Официальное трудоустройство., Официальная заработная плата 3 раза в месяц на банковскую карту.|"Розничная сеть ""Красное и белое"" приглашает на вакансию ""Системный администратор""., Обязанности:, Обслуживание ПК и орг. техники, торгового оборудования, систем видеонаблюдения на магазинах торговой сети."|Среднее специальное|От 1 года|Знание офисных и почтовых программ., Опыт программного и аппаратного ремонта., Понимание устройства локальных сетей и умение их администрирования., Знание основ видеонаблюдения, устройства торгового оборудования приветствуется., Обучаемость, ответственность., Мобильность, разъездной характер работы.|18.10.2023 07:30:00|58|
50|https://joblab.ru/vac10821725.html|Системный администратор|Красное & Белое|Щелково|103 000 — 108 000 руб.|Полный рабочий день|Пятидневная рабочая неделя, с 9:00 до 18:00., Корпоративная связь., Оплата ГСМ., Официальное трудоустройство., Официальная заработная плата 3 раза в месяц на банковскую карту.|Обслуживание ПК и орг. техники, торгового оборудования, систем видеонаблюдения на магазинах торговой сети.|Среднее специальное|От 1 года|Знание офисных и почтовых программ., Опыт программного и аппаратного ремонта., Понимание устройства локальных сетей и умение их администрирования., Опыт заключения договоров с провайдерами., Знание основ видеонаблюдения, устройства торгового оборудования приветствуется., Обучаемость, ответственность., Мобильность, разъездной характер работы.|18.10.2023 07:30:00|171|
51|https://joblab.ru/vac10827316.html|Системный администратор|Красное & Белое|Киров|51 000 — 84 000 руб.|Полный рабочий день|Пятидневная рабочая неделя., Корпоративная связь., Оплата ГСМ., Официальное трудоустройство., Официальная заработная плата 3 раза в месяц на банковскую карту.|"Розничная сеть ""Красное и белое"" приглашает на вакансию ""Системный администратор""., Обязанности:, Обслуживание ПК и орг. техники, торгового оборудования, систем видеонаблюдения на магазинах торговой сети."|Среднее специальное|От 1 года|Опыт работы в аналогичной должности., Знание офисных и почтовых программ., Опыт программного и аппаратного ремонта., Понимание устройства локальных сетей и умение их администрирования., Знание основ видеонаблюдения, устройства торгового оборудования приветствуется., Обучаемость, ответственность., Мобильность, разъездной характер работы.|18.10.2023 07:30:00|28|
52|https://joblab.ru/vac11122040.html|Системный администратор|Красное & Белое|Калуга|59 000 — 84 000 руб.|Полный рабочий день|Пятидневная рабочая неделя., Оплата ГСМ., Корпоративная связь., Официальное трудоустройство., Официальная заработная плата 3 раза в месяц на банковскую карту.|"Розничная сеть ""Красное и белое"" приглашает на вакансию ""Системный администратор""., Обязанности:, Обслуживание ПК и орг. техники, торгового оборудования, систем видеонаблюдения на магазинах торговой сети."|Среднее специальное|От 1 года|Опыт работы в аналогичной должности., Знание электрики, водоподведения и водоотведения., Умение работать электроинструментом., Мобильность, разъездной характер работы.|18.10.2023 07:30:00|65|
53|https://joblab.ru/vac10357102.html|Ведущий инженер участка программно-аппаратных средств тренажерного комплекса|"ООО Авиапредприятие ""Газпром авиа"""|Щербинка|от 75 000 руб.|Полный рабочий день|"ООО Авиапредприятие ""Газпром авиа"" на постоянную работу требуется ведущий инжененручастка программно-аппаратных средств и электроники тренажерного комплекса авиационного учебного центра. Работа в аэропорту ""Остафьево"". Прием на работу согласно трудового законодательства РФ. Для работников Авиапредприятия действует расширенный социальный пакет, система премирования, негосударственное пенсионное обеспечение (НПФ ""Газфонд""), доровольное медицинское страхование (АО ""СОГАЗ"")."|техническая эксплуатация, обслуживание и ремонт электронного оборудования и средств вычислительной техники тренажерных устройств имитации полета, поддержка специального ПО тренажерных устройств имитации полета, техническая эксплуатация, обслуживание и ремонт оборудования и ЛВС учебных компьютерных классов с автоматизированной обучающей системой, поддержка специализированного ПО автоматизированных обучающих систем, участие в разработке технической документации (инструкций, схемы, ТЗ, ТУ, РЭ, РО и п.т.), участие в процессе внедрения и реализации системы управления качестовом в подразделении, участие в разработке проектов документов, регламентирующих деятельность подразделения, взаимодействие с разработчиками технических средств обучения.|Высшее|От 3 лет|высшее профессиональное (техническое) образование по направлениям: вычислительная техника, информационные технологии, программное обеспечение, радиоэлектроника, автоматизированну системы управления, опыт эксплуатации программно-аппаратных комплексов и электронного оборудования не менее 3 лет, опыт сопровождения и настройки специального и прикладного ПО, владение принципами работ вычислительно техники и построения ЛВС, умение проводить техническое обслуживания и ремонт средств вычислительной техники, базовые навыки администрирования ОС семейства Windows и Linux, знение основ электроники, умение читать электрические схемы, умение ориентироваться в приборном оборудовании и функциональных системах воздушных судов (желательно), английский язык на уровне чтения технической докуменации и специальной литературы, порядочность, исполнительность, стремление к обучению, приветствуется :|18.10.2023 07:13:00|482|
54|https://joblab.ru/vac11166084.html|1С программист (Middle)|КСК-Эксперт|Москва|150 000 — 250 000 руб.|Полный рабочий день|"Компания-лидер на рынке производства смазочных материалов приглашает разработчиков 1С уровня Middle в свою команду. В связи с расширением пула сложных и интересных задач в области 1С, мы ищем опытного программиста 1С для работы в аккредитованном ИТ-подразделении., Что готовы предлагать:, Зарплата: до 250 000 рублей в зависимости от квалификации., Формат работы: в офисе у станции метро ""Румянцево"" (Москва), график работы 5/2., Дружный профессиональный коллектив., Официальное трудоустройство и все социальные гарантии., Присоединяйтесь к нашей команде и станьте частью проектов, предоставляющих возможность реализовать свой потенциал и работать над интересными задачами в области 1С."|Задачи, которые предстоит решать:, Разработка нового функционала и доработка конфигураций в области 1С:УПП, 1С:ЗУП, а затем ERP, Участие в проекте внедрения 1С:ERP, Разработка интеграционных решений как между базами 1С, так и с использованием сторонних продуктов, Взаимодействие с аналитиками и консультантами, участие в составлении ТЗ в роли технического эксперта.|Высшее|От 3 лет|От Вас ожидаем:, Опыт работы с конфигурациями 1С:УПП или 1С:ЗУП, Желателен опыт программирования на платформе 1С:ERP, Знание механизмов обмена данными между конфигурациями 1С и другими системами., Знание MS SQL на уровне написания запросов.|18.10.2023 07:11:00|46|
55|https://joblab.ru/vac11166848.html|Ведущий системный инженер|КСК-Эксперт|Обнинск|150 000 — 200 000 руб.|Полный рабочий день|Компания - лидер на рынке производства смазочных материалов приглашает в свою команду ведущего системного инженера для работы в аккредитованном IТ-подразделении. Место работы - г. Обнинск, Калужская область (90 км от Москвы). Компания помогает с релокацией, компенсирует аренду жилья., Что мы предлагаем:, Зарплата: 200 000 рублей, Формат работы: в офисе, график работы 5/2., Компенсация аренды жилья, помощь в релокации в г. Обнинск., Дружный профессиональный коллектив, Официальное трудоустройство и все социальные гарантии., Присоединяйтесь к нашей команде, чтобы реализовать свой потенциал и работать над интересными задачами.|Задачи, которые предстоит решать:, Создание, администрирование и эксплуатация корпоративной сети., Мониторинг работоспособности сети., Диагностика, устранение сбоев, обеспечение бесперебойной работы., Подготовка и ведение проектов., Подготовка документации.|Высшее|От 3 лет|От Вас ожидаем:, Опыт построения отказоустойчивой инфраструктуры - стекирование, MLAG, LACP и т.д., Опыт построения и работы с multiarea OSPF + iBGP., Опыт проектирования ядра сети, для работы с multiarea OSPF + iBGP., Опыт настройки PBR для BGP - балансировка трафика между провайдерами и отработка отказа провайдеров предоставляющих выход в интернет., Опыт создания сетей VPN site to site, client to site. GRE + IPSec, L2TP + IPsec., Опыт работы с Wi-Fi контроллерами, настройка конечных точек Wi-Fi., Опыт в автоматизации настройки сетевого оборудования., Опыт работы с Ansible., Опыт работы с DHCP., Опыт работы с Radius., Опыт работы с оборудованием Extreme Networks (Lan, Wi-Fi), fortinet., Опыт работы с сетями АСУТП., Понимание работы NAT.|18.10.2023 07:11:00|23|
56|https://joblab.ru/vac11170219.html|DevOps инженер|КСК-Эксперт|Обнинск|150 000 — 250 000 руб.|Удаленная работа|Компания-лидер на рынке производства смазочных материалов приглашает DevOps инженера для работы в аккредитованном ИТ-подразделении., Что готовы предлагать:, Зарплата: до 250 000 рублей в зависимости от квалификации., Формат работы: удаленно, часовой пояс Мск., Дружный профессиональный коллектив., Официальное трудоустройство и все социальные гарантии., Присоединяйтесь к нашей команде и станьте частью проектов, предоставляющих возможность реализовать свой потенциал и работать над интересными задачами.|Что предстоит делать:, 1. Написание, модернизация, исправление pipeline (настройка и обновление CI/CD для проектов на PHP/Symfony +  GO / Flutter / +TypeSC), 2. Подготовка стендов, 3. Release management, 4. Настройка базового мониторинга сервисов, 5. Настройка логирования, 6. Дебаг, решение проблем, 7. Оперативная реакция на запросы.|Высшее|От 2 лет|Мы ожидаем:, 1. Опыт работы с Linux (Ubuntu, nginx, php-fpm) от 2-х лет, 2. Понимание контейнерных технологий docker, docker-compose, 3. Знание GitLab, опыт внедрения CI/CD на микросервисной архитектуре, 4. Знание систем мониторинга, опыт внедрения систем с нуля, 5. Понимание процессов сборки-запуска-развертывания web-приложений, 6. Понимание PostgreSQL, Будет плюсом:, понимание принципов оптимизации веб-приложений, БД, понимание принципов/опыт распределения серверной нагрузки, умение настраивать БД для разных контекстов нагрузки, понимание что и зачем мониторить в системах мониторинга, умение делать, умение проводить тестирование нагрузок на сервер, понимание принципов построения безопасных веб-систем, опыт поиска и устранения уязвимости ОС, веб-приложений.|18.10.2023 07:11:00|31|
57|https://joblab.ru/vac10981814.html|Инженер-программист|"ООО ""Синтро"""|Москва|По договоренности|Полный рабочий день|Оформление по ТК РФ, Обучение за счет компании, Современное радиоэлектронное производство, Компенсация за питание, Испытательный срок 3 месяца, ДМС по окончанию испытательного срока, Еженедельные спортивные мероприятия, Бесплатная отапливаемая парковка, График работы 5/2 с 09:00 до 17:30ч, сб., вс.- выходной, Офис класса А в пешей доступности от м.Нагатинская, Место работы: ООО НПП ИТЭЛМА, Москва, 1-й Нагатинский проезд, 10 с1, 7 964 5311063 WhatsApp, Telegram +7 903 0040645 доб.463|Разработка ПО для микроконтроллеров, Разработка ПО для нестандартного оборудования: программаторы, тестеры устройств с микроконтроллерами, Изменение функциональности разработанного ранее ПО, поддержка существующего ПО, Сопровождение опытного и серийного производства, Участие в испытаниях изделий|Высшее|От 1 года|Высшее техническое образование, Опыт в разработке ПО для микроконтроллеров разных производителей (ST, Infineon и др.), Владение средствами разработки программного кода, Опыт работы с микроконтроллерами ХС2000, SPC58, Опыт работы с протоколами CAN, SPI, LIN, Опыт программирования на языках С, С++, С#, Желателен опыт программирования на языке ассемблера, Знание программ: MS Visual Studio, Altium Designer, Английский язык - чтение технической документации|18.10.2023 07:05:00|63|
58|https://joblab.ru/vac10981822.html|Старший инженер-программист|"ООО ""Синтро"""|Москва|По договоренности|Полный рабочий день|"Оформление по ТК РФ, Уровень заработной платы устанавливается по результатам собеседования, Карьерный рост при успешной работе, Обучение за счет компании, ДМС по окончанию испытательного срока, Компенсация за питание, Еженедельные спортивные мероприятия, Теплая парковка в БЦ ""А"" класса, Возможен гибридный формат работы (дом/офис), гибкое начало дня, График 5/2 сб., вс.- выходные дни, М. Нагатинская (шаговая доступность от метро), Место работы: ООО НПП ИТЭЛМА, Москва, 1-й Нагатинский проезд, 10 с1, 7 967 6938713 WhatsApp, Telegram+7 967 4383371 доб.463"|Группа занимается разработкой, калибровкой и сопровождением прикладного и сервисного ПО для блоков управления кузовной автомобильной электроникой., Сервисное ПО - это библиотека модулей, поставляемая в проекты, реализующая функционал для мониторинга неисправностей блока, обмена с диагностическим оборудованием и т.п., Разработка ведется в инструменте графического программирования инструменте на базе MATLAB Simulink, используется автоматическая генерация кода на языке СИ. Отладка и тестирование проводятся на целевом аппаратном обеспечении блока управления с использованием испытательных стендов. Документация ведется на русском и английском языках., Обязанности:, Технический анализ требований, Разработка интерфейса компонента, согласование с ведущим инженером проекта, Реализация программных модулей, Интеграция программных модулей в проект, Документирование разрабатываемого функционала, Сопровождение проекта на всех этапах его жизненного цикла, Анализ проблем и неисправностей в системе, определение потенциальных причин некорректной работы (как внутренних, так и внешних), Взаимодействие с инженерами других подразделений в рамках проектной деятельности|Высшее|От 1 года|Высшее техническое образование, опыт коммерческой разработки встроенного ПО на СИ или СИ-подобном языке не менее 1 года, английский язык для чтения и составления технической документации, хорошее владение формальной логикой, чтение электрических принципиальных схем, Желательно:, Опыт рефакторинга и сопровождения legacy-кода, Опыт составления технической документации, Знание программ: MATLAB Simulink, Дополнительным плюсом станет знакомство с: OBD, UDS, OSI, CAN, LIN, MBD, ASPICE, MiL/PiL/HiL.|18.10.2023 07:05:00|57|
59|https://joblab.ru/vac10981827.html|Программист 1С|"ООО ""Синтро"""|Москва|По договоренности|Полный рабочий день|"Современное радиоэлектронное производство, Бизнес-центр ""А"" класса, Оформление по ТК РФ, Испытательный срок 3 месяца, Компенсация за питание (в столовой предприятия), Парковка, Еженедельные спортивные мероприятия, Своевременная выплата заработной платы 2 раза в месяц, Оплачиваемый отпуск 28 календарных дней, М. Нагатинская (шаговая доступность от метро), Место работы: ООО НПП ИТЭЛМА, Москва, 1-й Нагатинский проезд, 10 с1, 7 909 6973122WhatsApp, Telegram +7 905 7470557 доб.463"|Программирование и разработка, участие во внутренних внедрениях холдинга, Обучение пользователей, написание инструкций, тестирование, Поиск и исправление ошибок пользователей|Высшее|От 1 года|Образование высшее (техническое, экономическое), Уверенное знание платформы 1С (опыт программирования на обычных и управляемых формах, СКД, БСП), Опыт доработки типовых решений УПП, КА 2.х, ЗУП 3.х, ДО, Понимание базовых принципов УУ, БУ, Будет плюсом: знание КД, веб-сервисов, наличие сертификатов 1С, Уверенный пользователь MS Office|18.10.2023 07:05:00|70|
60|https://joblab.ru/vac11104337.html|Специалист по информационной безопасности|"ООО ""Синтро"""|Москва|По договоренности|Полный рабочий день|"Современное радиоэлектронное производство, Бизнес-центр ""А"" класса, Оформление по ТК РФ, Испытательный срок 3 месяца, Компенсация за питание (в столовой предприятия), Парковка, Еженедельные спортивные мероприятия, Своевременная выплата заработной платы 2 раза в месяц, Оплачиваемый отпуск 28 календарных дней, М. Нагатинская (шаговая доступность от метро), Место работы: ООО НПП ИТЭЛМА, Москва, 1-й Нагатинский проезд, 10 с1, 7 962 9568320 WhatsApp, Telegram+7 906 0675258 доб.463"|Развертывание и эксплуатация систем управления событиями информационной должностной, инструкции) и безопасности (SIEM), обнаружения и предотвращения вторжений (IPS/IDS), управления уязвимостями (VM), антивирусных средств уровня предприятия.|Высшее|От 2 лет|Высшее образование, Опыт внедрения и эксплуатации решений SIEM, разработки политик, стандартов, документов, ИБ., Желателен опыт работы с Kaspersky Symphony, Kaspersky Industrial CyberSecurity, системами IPS/IDS|18.10.2023 07:05:00|48|
61|https://joblab.ru/vac11104338.html|Системный инженер технической поддержки|"ООО ""Синтро"""|Москва|По договоренности|Полный рабочий день|"Современное радиоэлектронное производство, Бизнес-центр ""А"" класса, Оформление по ТК РФ, Испытательный срок 3 месяца, Компенсация за питание (в столовой предприятия), Парковка, Еженедельные спортивные мероприятия, Своевременная выплата заработной платы 2 раза в месяц, Оплачиваемый отпуск 28 календарных дней, М. Нагатинская (шаговая доступность от метро), Место работы: ООО НПП ИТЭЛМА, Москва, 1-й Нагатинский проезд, 10 с1, 7 962 9568320 WhatsApp, Telegram+7 906 0675258 доб.463"|Установка и настройка Windows/Linux операционных систем и приложений, включая средства разработки и инженерное ПО, периферийного оборудования., Поддержка групп пользователей на рабочих местах., Диагностика неисправностей, ремонт, модернизация ПК.|Высшее|От 1 года|Знание архитектуры Windows, опыт установки и настройки ОС и приложений, Владение средствами диагностики, резервного копирования., Желателен опыт сопровождения инженерного или промышленного ПО и средств разработки., Знание Linux на уровне опытного пользователя, владение средствами администрирования, работа в Shel иGU.I, Базовое знание ТСР/Р, опыт эксплуатации СКС., Знание аппаратного обеспечения ПК и периферийных устройств., Опыт настройки, диагностики неисправностей.|18.10.2023 07:05:00|49|
62|https://joblab.ru/vac11165547.html|Системный инженер (IT специалист)|"ООО ""Синтро"""|Тверь|По договоренности|Полный рабочий день|"ОАО ""Редкинский опытный завод"" - производитель уникальной химической продукции для предприятий авиационной и космической промышленности., оформление по ТК РФ, белая заработная плата, полный социальный пакет, оплачиваемый учебный отпуск, график работы с 08:00-17:00 (обед с 12:00-13:00), корпоративный транспорт, социальный пакет по коллективному договору: 100% компенсация оплаты за детский сад дополнительные оплачиваемые отпуска, материальная помощь по семейным обстоятельствам премирование к праздникам День Химика, День Рождения завода к юбилейным датам., Место работы: ОАО Редкинский опытный завод, Конаковский район, п.г.т. Редкино, ул. Заводская д.1, 7 (960) 709-50-90+7 (910) 010-28-30+7 905 6074264"|Информационная и техническая поддержка пользователей, обслуживание оргтехники, учет расходных материалов, настройка и обслуживание систем аналоговой и VoIP телефонии, планирование и построение СКС на предприятии, диагностика, проведение ремонта и профилактики ПК и оргтехники, осуществление работ по планированию и монтажу ЛВС на территории предприятия, настройка и монтаж систем видеонаблюдения и СКУД, обеспечение бесперебойной работы аналоговой АТС Siemens, планирование и монтаж линий аналоговой и VoIP связи, настройка, подключение и обслуживание оборудования VoIP, учет и контроль наличия расходных материалов, ведение учета внутреннего склада отдела ИТ, курирование и контроль исполнения работ сторонних компаний на предприятии в части построения СКС, сетевой инфраструктуры, систем видеонаблюдения и диспетчеризации., Необходимые профессиональные знания, опыт и навыки:, опыт проектирования, монтажа и администрирования ЛВС, опыт работы с сетевым оборудованием D-Link, Mikrotik, опыт администрирования SIP телефонии на АТС Asterisk, опыт администрирования аналоговых АТС, навыки диагностики и мелкого ремонта оргтехники и периферийного оборудования, знание особенностей обеспечения производительности, отказоустойчивости и безопасности информационных систем.|Высшее|От 3 лет|Среднее профессиональное или высшее (техническое) образование и стаж аналогичной работы не менее трех лет.|18.10.2023 07:05:00|16|
63|https://joblab.ru/vac7756374.html|Системный администратор|"ООО ""ПРОМТЕХНОЛОГИЯ"""|Климовск|75 000 — 85 000 руб.|Полный рабочий день|Официальное трудоустройство по ТК РФ., График с 08:00 до 17:00, 5/2, Выплаты 2 раза в месяц, Испытательный срок от 1 до 3 месяцев, Место работы: Московская область, Подольск, микрорайон Климовск, Заводская дом.2|Устанавливает на рабочие станции и серверы сетевое программное обеспечение, Настраивает на сервере систему., Снабжает интегрирование на серверах систем управления базами данных, файл-серверах и рабочих станциях программного обеспечения., Поддерживает в рабочем состоянии программное обеспечение рабочих станций и сервера., Назначает идентификаторы и пароли, регистрирует пользователей., Обучает пользователей ведению архивов. работе в сети, отвечает на их вопро-сы, которые связаны с работой в сети. составляет по работе с сетевым программ-ным обеспечением инструкции и доходчиво объясняет их пользователям., Регулирует пользование сетевыми ресурсами, Организует к глобальной и локальной сетям доступ., Устанавливает для пользователей ограничения по:, использованию сервера или рабочей станции., степени использования ресурсов., времени., Снабжает своевременное резервирование и копирование данных., Принимает участие в восстановлении при выходе из строя сетевого оборудо-вания и сбоях работоспособности системы., Разрабатывает предложения по улучшению инфраструктуры сети, проводит мониторинг сети., Снабжает:, безопасность межсетевого взаимодействия., сетевую безопасность (защиту от изменения или просмотра данных и системных файлов, несанкционированного доступа к информации)., Подготавливает предложения по приобретению и модернизации сетевого оборудования., Проводит контроль за установкой оборудования специалистами сторонних организаций., Поддержка 1С, Выполняет служебные отдельные поручения своего непосредственного начальника.|Высшее|От 5 лет|Опыт работы от 2-х лет, Программное и аппаратное обеспечение сетей., Конструктивные особенности, эксплуатационные и технические харак-теристики, режимы работы и назначение оборудования, правила его экс-плуатации., Языки программирования., Принципы самого простого ремонта аппаратного обеспечения., Методы программирования., Действующие системы кодов, счислений, шифров, стандарты., Системы организации полной защиты информации, методы предупреждения несанкционированного доступа к информации., Внимательность, ответственность, исполнительность, понимание задач IT- отдела и их оперативное выполнение., Отсутствие судимости|18.10.2023 07:04:00|822|
64|https://joblab.ru/vac10680659.html|Технический специалист|JCat|Волгоград|от 60 000 руб.|Полный рабочий день|||Среднее|Не требуется||18.10.2023 07:02:00|45|
65|https://joblab.ru/vac10680661.html|Инженер-монтажник|JCat|Новороссийск|от 45 000 руб.|Полный рабочий день|Что предстоит делать:, подключать услуги домашнего интернета и ТВ: проводить монтаж оборудования в доме абонента, устранять неисправности при необходимости, помогать клиентам выбрать тариф, настроить роутер или ТВ приставку, показывать, как работает сервис, Для этих задач мы ищем:, специалиста с опытом или без. Наставники научат монтажу и работе с инструментом с нуля, того, кто готов к разъездной работе и имеет действующее водительское удостоверение категории В., Будет плюсом, если вы уже получили опыт в таких компаниях, как Билайн, Ростелеком, Дом.ру, Эр-Телеком, Таттелеком, но это не обязательно., Что Вы получите, придя к нам:, стабильность: официальное оформление по ТК, своевременные выплаты и доход, который зависит от количества выполненных заявок, компенсацию ГСМ, оплата мобильной связи и медицинская страховка для штатных сотрудников, возможность дополнительного дохода за привлечение новых клиентов, удобный график работы на выбор: 2/2, возможность работать недалеко от дома, льготные тарифы на связь и домашний интернет, скидки от партнеров, профессиональное развитие внутри технической команды, Монтажникам, которые уже работают у нас, особенно нравятся простые задачи и рабочая атмосфера: коллеги готовы помочь, а наставники подсказать.||Среднее|От 1 года||18.10.2023 07:02:00|261|
66|https://joblab.ru/vac10680662.html|Инженер-монтажник|JCat|Улан-Удэ|от 60 000 руб.|Полный рабочий день|Что предстоит делать:, подключать услуги домашнего интернета и ТВ: проводить монтаж оборудования в доме абонента, устранять неисправности при необходимости, помогать клиентам выбрать тариф, настроить роутер или ТВ приставку, показывать, как работает сервис, Для этих задач мы ищем:, специалиста с опытом или без. Наставники научат монтажу и работе с инструментом с нуля, того, кто готов к разъездной работе и имеет действующее водительское удостоверение категории В., Будет плюсом, если вы уже получили опыт в таких компаниях, как Билайн, Ростелеком, Дом.ру, Эр-Телеком, Таттелеком, но это не обязательно., Что Вы получите, придя к нам:, оформление договора возмездного оказания услуг (договора с самозанятыми) и перспектива перейти в штат, если захотите, удобный сменный график работы обсуждается на собеседовании с руководителем, льготные тарифы на связь и домашний интернет, скидки от партнеров, ежемесячный доход зависит от количества выполненных заявок (сдельная оплата), возможность дополнительного дохода за привлечение новых клиентов, возможность работать недалеко от дома, профессиональное развитие внутри технической команды, Монтажникам, которые уже работают у нас, особенно нравятся простые задачи и рабочая атмосфера: коллеги готовы помочь, а наставники подсказать., Если Вам интересно работать с подключением телеком-услуг, будем рады видеть Вас в технической команде МТС||Среднее|Не требуется||18.10.2023 07:02:00|90|
