job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
https://joblab.ru/vac10657832.html|Инженер программист|"АО ""Раменская Теплосеть"""|Раменское|от 50 700 руб.|Полный рабочий день|||Среднее специальное|От 1 года|"Анализ информационных потребностей структурных подразделений организации,, Освоение программных средств, предлагаемых для внедрение в организацию,, Осуществлять комплекс работ по внедрению программных средств,, Выполнение работ по подготовке программ и осуществлять их отладку,, Одушевлять сопровождение внедренных программ и программных средств., Высшее образование (направление программирования), Опыт работы по программированию, Знание и опыт использования систем ""Флагман"" приветствуется, График работы 5/2, работа по Т.К. (декретная ставка)"|18.10.2023 08:33:00|267|
https://joblab.ru/vac7985025.html|Инженер (IT-специалист)|ГУ МВД России по Московской области|Голицыно|43 000 — 55 000 руб.|Полный рабочий день|График работы: 5/2 с 9.00 до 18.00|Ремонт ПК, обслуживание сети, установка программного обеспечения и т.д.|Среднее специальное|Не требуется|ЦАФАП ГИБДД ГУ МВД России по Московской области приглашает на работу граждан прошедших службу в ВС РФ, на аттестованные должности ОВД., Требование по должности Инженера (компьютерщика) умение ремонтировать и обслуживать ПК, обслуживать другую орг технику, обслуживание сети, установка программного обеспечения и т.д., По поводу трудоустройства звонить по номеру 8-925-724-67-60, резюме не высылать!|18.10.2023 08:32:00|1763|
https://joblab.ru/vac10821153.html|Главный программист|Российский университет кооперации|Мытищи|150 000 — 200 000 руб.|Гибкий график|Университетский комплекс расположен рядом с ж/д станцией Перловская или метро Медведково., Здравпункт, общежитие. , Работа частично в офисе, частично удаленно, Заработная плата по результатам собеседования (оклад + премия)|Администрирование 1С, Программирование и консультация на платформе 1С 8.3 (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф), Разработка модулей по ТЗ и самостоятельно, Консультирование пользователей, Написание сложных отчетов на СКД, Составление инструкций по работе с конфигурацией, оформление тех. документации.|Высшее|От 1 года|Опыт работы от 1 года, уверенное программирование на встроенном языке 1с 8.3, уверенное знание СКД, умение работать с большими объемами информации, Уверенное знание любой из конфигураций (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф) , Возможно заключение договора ГПХ., Рассматриваем сотрудничество с ИП.|18.10.2023 08:27:00|92|
https://joblab.ru/vac10821155.html|Главный программист|Российский университет кооперации|Королев|100 000 — 150 000 руб.|Гибкий график|Университетский комплекс расположен рядом с ж/д станцией Перловская или метро Медведково., Здравпункт, общежитие. , Работа частично в офисе, частично удаленно, Заработная плата по результатам собеседования (оклад + премия)|Администрирование 1С, Программирование и консультация на платформе 1С 8.3 (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф), Разработка модулей по ТЗ и самостоятельно, Консультирование пользователей, Написание сложных отчетов на СКД, Составление инструкций по работе с конфигурацией, оформление тех. документации.|Высшее|От 1 года|Опыт работы от 1 года, уверенное программирование на встроенном языке 1с 8.3, уверенное знание СКД, умение работать с большими объемами информации, Уверенное знание любой из конфигураций (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф) |18.10.2023 08:27:00|80|
https://joblab.ru/vac10821156.html|Главный программист|Российский университет кооперации|Щелково|150 000 — 200 000 руб.|Гибкий график|Университетский комплекс расположен рядом с ж/д станцией Перловская или метро Медведково., Здравпункт, общежитие. , Работа частично в офисе, частично удаленно, Заработная плата по результатам собеседования (оклад + премия)|Опыт работы от 1 года, уверенное программирование на встроенном языке 1с 8.3, уверенное знание СКД, умение работать с большими объемами информации, Уверенное знание любой из конфигураций (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф) , Возможно заключение договора ГПХ., Рассматриваем сотрудничество с ИП.|Высшее|От 1 года|Опыт работы от 1 года, уверенное программирование на встроенном языке 1с 8.3, уверенное знание СКД, умение работать с большими объемами информации, Уверенное знание любой из конфигураций (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф) |18.10.2023 08:27:00|89|
https://joblab.ru/vac10821157.html|Главный программист|Российский университет кооперации|Пушкино|150 000 — 200 000 руб.|Гибкий график|Университетский комплекс расположен рядом с ж/д станцией Перловская или метро Медведково., Здравпункт, общежитие. , Работа частично в офисе, частично удаленно, Заработная плата по результатам собеседования (оклад + премия)|Администрирование 1С, Программирование и консультация на платформе 1С 8.3 (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф), Разработка модулей по ТЗ и самостоятельно, Консультирование пользователей, Написание сложных отчетов на СКД, Составление инструкций по работе с конфигурацией, оформление тех. документации.|Высшее|От 1 года|Опыт работы от 1 года, уверенное программирование на встроенном языке 1с 8.3, уверенное знание СКД, умение работать с большими объемами информации, Уверенное знание любой из конфигураций (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф) , Возможно заключение договора ГПХ., Рассматриваем сотрудничество с ИП.|18.10.2023 08:27:00|79|
https://joblab.ru/vac10821158.html|Главный программист|Российский университет кооперации|Москва|150 000 — 200 000 руб.|Гибкий график|Университетский комплекс расположен рядом с ж/д станцией Перловская или метро Медведково., Здравпункт, общежитие. , Работа частично в офисе, частично удаленно, Заработная плата по результатам собеседования (оклад + премия)|Администрирование 1С, Программирование и консультация на платформе 1С 8.3 (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф), Разработка модулей по ТЗ и самостоятельно, Консультирование пользователей, Написание сложных отчетов на СКД, Составление инструкций по работе с конфигурацией, оформление тех. документации.|Высшее|От 1 года|Опыт работы от 1 года, уверенное программирование на встроенном языке 1с 8.3, уверенное знание СКД, умение работать с большими объемами информации, Уверенное знание любой из конфигураций (1С Бухгалтерия корп 3.0, БИТ.Финанс Холдинг 3.1, Зарплата и управление персоналом КОРП ред 3, 1С Университет проф) , Возможно заключение договора ГПХ., Рассматриваем сотрудничество с ИП.|18.10.2023 08:27:00|79|
https://joblab.ru/vac7116158.html|Программист 1С|"Медицинский центр ""Живица Плюс"""|Коломна|По договоренности|Полный рабочий день|Медицинскому многофункцилональному центру ЖИВИЦА ПЛЮС требуется специалист по программному обеспечению и сотпровождению 1С в области медицины., Мы предлагаем:, Оформление по ТК РФ, с первого дня работы., Конкурентоспособная заработная плата., Льготное обслуживание в медицинских центрах для сотрудника и близких родственников., Работа в г.Коломна, СТРОГО НЕ УДАЛЕННАЯ!!! В ОФИСЕ.|Разработка функционала на платформе 1С Предприятие 8.3., Доработка конфигураций (отчеты, обработки, изменение печатных форм), Консультирование пользователей по эксплуатации 1С Предприятие 8.3.|Высшее|От 3 лет|Требуется опыт настройки и сопровождения 1С , Знание и навыки сопровождения блока 1С 8.3 медицина - желательно.|18.10.2023 08:26:00|349|
https://joblab.ru/vac10307468.html|Системный администратор|"ООО ""Водоканал"""|Ивантеевка|от 33 000 руб.|Полный рабочий день|"ООО ""Водоканал"" г.Ивантеевка приглашает на работу инженера автоматизированной системы управления (системного администратора)., Пятидневная рабочая неделя, с 8.00 до 17.00, Полный соц.пакет, Корпоративный транспорт по г.Ивантеевка, Заработная плата от 33 тыс. руб."|Администрирование ЛВС, Антивирусная безопасность, Настройка рабочих мест (программная и аппаратная), Сопровождение прикладных программ: 1С, диспетчеризация приборов учета водоснабжения и водоотведения. Работа с ЭЦП и госпорталами. Базы данных (SQL Access), Сопровождение сайта компании, Монтаж и обслуживание системы видеонаблюдения и СКУД на территории предприятия.|Среднее|От 1 года|Уверенные знания и опыт работы по администрированию ЛВС на базе Windows server, Знание Microsoft office, SQL Access, Опыт работы с ЭЦП, госпорталами, Навыки работы со слаботочными системами, Знание основ деловой переписки.|18.10.2023 08:25:00|797|
https://joblab.ru/vac4766325.html|Программист 1С|"ООО ""ИЗОЛЮКС"""|Щелково|от 100 000 руб.|Гибкий график|Оформление по ТК РФ., Полная занятость, возможна удаленная работа, либо офис/удаленка|Внедрение и сопровождение типовых конфигураций 1С предприятие., Консультирование и обучение пользователей., Реализация доработок конфигураций 1С, устранение ошибок, поддержание актуальности и работоспособности систем, обновление|Высшее|От 3 лет|Опыт работы в данном направлении от 3 лет., Желание работать, ответственность, коммуникабельность, стрессоустойчивость гибкость, умение адаптироваться|18.10.2023 08:25:00|2|
https://joblab.ru/vac3644483.html|Специалист технической поддержки / Помощник системного администратора|"ООО ""РИМАКС ГРУПП"""|Ногинск|от 60 000 руб.|Полный рабочий день|Место работы: г.Ногинск, 1-й Кардолентный проезд, дом 5, Оформление по ТК, Заработная плата: 60000, Испытательный срок : 3 мес.|Обеспечение бесперебойной работы парка компьютерной техники, сети и программного обеспечения в офисе и на производстве (50 компьютеров, 1С, сеть), Обеспечение информационной безопасности компании и контроль трафика, Cборка / закупка оборудования, установка сетевого и серверного оборудования, рабочих станций и оргтехники, Организация обслуживания и ремонта оборудования (компьютеры, принтеры и т.д.), Установка и настройка программного обеспечения|Среднее специальное|От 1 года|Опыт в установке и администрировании OC MS Windows Server, 1C8, сетевого оборудования, Знание аппаратного обеспечения компьютерных систем, диагностика неисправностей и замена комплектующих, Уравновешенность, способность анализировать|18.10.2023 08:24:00|120|
https://joblab.ru/vac10806569.html|Системный администратор, IT-специалист|"ООО ""Михневская керамика"""|Михнево|По договоренности|Полный рабочий день|График работы: 5/2 с 08:00 до 17:00, Официальная заработная плата, выплата два раза в месяц, Оформление в соответствии ТК РФ, Компенсация затрат на проезд, На территории предприятия работает столовая, Работа в дружном коллективе., Удаленную работу не рассматриваем, требуется постоянное присутствие в офисе (просьба заинтересованных в удаленной работе - не тратить наше и свое время).|Обслуживание (администрирование) преимущественно серверных систем., Диагностика неисправностей ИС., Регламентные работы (обновление ПО, контроль состояния систем)., Устанавливает права доступа и контролирует использование сетевых ресурсов., Обеспечивает своевременное копирование, архивирование и резервирование данных., Принимает меры по восстановлению работоспособности локальной сети при сбоях или выходе из строя сетевого оборудования., Выявляет ошибки пользователей и программного обеспечения и принимает меры по их исправлению., Проводит мониторинг сети, разрабатывает предложения по развитию инфраструктуры сети., Обеспечивает сетевую безопасность (защиту от несанкционированного доступа к информации, просмотра или изменения системных файлов и данных), безопасность межсетевого взаимодействия., Осуществляет антивирусную защиту локальной вычислительной сети, серверов и рабочих станций.|Среднее специальное|От 3 лет|"Знание Microsoft Office, 1C, ЗУП, Знание сетевого оборудования и программного обеспечения в офисе, Знание ""компьютерного железа"", оргтехники, Знание основ функционирования и настройки сетевого оборудования."|18.10.2023 08:22:00|69|
https://joblab.ru/vac577442.html|Системный администратор|ESTETICA|Шатура|до 50 000 руб.|Полный рабочий день|Полное соблюдение ТК|Обслуживание компьютерной и оргтехники, Консультирование и обучение пользователей ПК, Заправка картриджей, Установка и настройка офисных программ|Среднее|От 1 года|Знание операционных систем семейства Windows (2003, XP, 7), Linux (базовые знания)., Знание основ построения локальных сетей., Самостоятельность, самообучение, добросовестное отношение к работе.|18.10.2023 08:22:00|150|
https://joblab.ru/vac10146046.html|Технический писатель|"АО ""НПЦ ""НИИМП"""|Зеленоград|от 70 000 руб.|Полный рабочий день|Оформление в соответствии с ТК РФ, Заработная плата обсуждается после собеседования. Ваша квалификация для нас очень важна и мы предложим достойную оплату труда!, Премия по итогам работы за год, График 5/2 с 09:00-18:00, ДМС, через год работы в компании, Ежегодная индексация заработной платы, Отсрочка от мобилизации для военнообязанных (предприятие ОПК), Просим обратить внимание на месторасположение, Ваш отклик будет означать готовность к работе на территории предприятия.|Разработкой текстовой конструкторской и эксплуатационной документации (ТУ, РЭ, ПС, ЭТ) в соответствии с ЕСКД, Участвовать в опытно-конструкторских работах (ОКР, СЧ ОКР) в части разработки программ испытаний (ПМ), выпуска протоколов испытаний, составления акта испытаний, решений по акту испытаний и другой организационной документации, выпускаемой по результатам испытаний, Разрабатывать организационные документы для одобрения на установку изделий на воздушные суда (ВС), участвовать в проведении квалификационных испытаний образцов авиационной техники, Согласовывать результаты работ с военным представительством.|Высшее|От 3 лет|Опыт разработки ТУ и ЭД на предприятиях с военным представительством, Внимательность, хорошее знание русского языка, знание ЕСКД и нормативной документации по проведению ОКР, Опыт разработки программ и методик на предприятиях с военным представительством (ВП), Знание нормативных документов по постановке изделий на серийное производство, Опыт работы с офисными программами (word, excel) на высоком уровне, Владение на уровне пользователя конструкторскими программами: Компас-3D, SolidWorks является преимуществом.|18.10.2023 08:21:00|513|
https://joblab.ru/vac11170578.html|Программист 1С|"АО ""НПЦ ""НИИМП"""|Зеленоград|По договоренности|Полный рабочий день|График работы 5/2, возможен гибкий график., Заработная плата обсуждается после собеседования. Ваша квалификация для нас очень важна и мы предложим достойную оплату труда!|Основная задача:, Внедрение, доработка и поддержка информационной системы на базе 1С: ERP., Проектирование и оптимизация бизнес-процессов, адаптация типового решения под нужды предприятия., Разработка и реализация механизмов обмена данными между различными системами., Обучение и поддержка пользователей при работе с системой., Анализ и решение возникающих проблем в работе системы.|Высшее|От 5 лет|Опыт работы с конфигурациями УПП, ERP и другими типовыми решениями на платформе 1С: Предприятие от 3-х лет, Желательно с опытом работы в компаниях с ГОЗ, Опыт подготовки и защиты ТЗ в рамках решения задачи внедрения информационной системы, Знание основ бухгалтерского и управленческого учета, Умение работать с большими объемами информации и сложными процессами, Уверенные навыки программирования в 1С, Понимание бизнес-задач и опыт автоматизации бизнес-процессов на производственных предприятиях будет преимуществом.|18.10.2023 08:21:00|19|
https://joblab.ru/vac3486641.html|Системный администратор|"ООО ""Специнструмент"""|Серпухов|от 50 000 руб.|Полный рабочий день|Испытательный срок - до 3 месяцев, Оформление по ТК РФ|Решение проблем пользователей, оказание помощи, Обслуживание ПК и офисной техники, Установка, настройка оргтехники, Умение диагностировать неисправности, Установка, настройка программного обеспечения, Замена комплектующих, Организация рабочих мест сотрудников., Администрирование 1С|Среднее специальное|От 1 года|Обязателен опыт по специализации в сфере IT., Опыт администрирования серверного оборудования., Знание операционных систем семейства Windows на уровне администрирования.|18.10.2023 08:19:00|184|
https://joblab.ru/vac9744824.html|Программист 1С|"АО ""Холдинговая компания Элинар"""|Наро-Фоминск|от 120 000 руб.|Полный рабочий день|В Холдинговую компанию Элинар требуется программист с опытом работы по поддержке пользователей, сопровождению и развитию программ в среде 1С., официальное трудоустройство, своевременная выплата заработной платы, карьерный рост.|Настройка и администрирование стандартных и нетиповых конфигураций на базе 1С., Модификация и обновление существующих документов., Поддержка и консультация пользователей.|Высшее|От 1 года|Знание платформы и конфигурации 1С., Опыт автоматизации учета и программирования на базе типовой конфигурации 1С.|18.10.2023 08:17:00|306|
https://joblab.ru/vac10981353.html|Администратор Битрикс 24|"АО ""МОСХИМ"""|Старая Купавна|90 000 руб.|Полный рабочий день|"График работы 5/2 с 08:00 до 17:00. Официальное трудоустройство. ""Белая"" заработная плата. Комфортный офис. Корпоративный транспорт."|Настройка портала:, Администрирование структуры компании, пользовательских групп, ввод справочной информации, учет рабочего времени, , Настройка прав (постановка/редактирование задач, доступ к спискам исключений СРМ, модулям, отчетам и т.д.), Интеграция с различными внешними системами - 1С УТ, Почта, Телефония, Открытые линии, месенджеры и т.д., Автоматизация бизнес-процессов (документооборот, заявки в службы/отделы и т.д.), смарт-процессов, Составление/изменение шаблонов задач, писем, документов, Настройка стандартных пользовательских отчетов и аналитики, Создание воронок продаж (туннели, стадии), настройка роботов и триггеров., Поддержка функционала и подключенных приложений:, Поиск и описание ошибок, работы скриптов, Составление предложений по оптимизации, Коммуникация с партнерами-разработчиками, постановка ТЗ, передача ошибок, контроль исправления, Подготовка обращений в тех.поддержку Битрикс 24, контроль исполнения, Тестирование (на уровне потенциального пользователя) новых интеграций и функционала., Поддержка пользователей (сотрудников) Битрикс24:, Приглашение / увольнение сотрудников, Создание регламентов и инструкций, проведение обучений сотрудников, Подготовка презентаций на новый функционал, Сбор жалоб на работу портала и предложений по улучшению., Ведение корпоративной Базы знаний:, Описание функционала Б24 для работы отделов, Должностные инструкции - предоставляются руководителями отделов, Общие Справочники для сотрудников.|Высшее|От 3 лет|Знание всего инструментария Битрикс24, Будет плюсом прохождение курсов:, Курс: Бизнес-процессы, Курс: Внедрение корпоративного портала, Курс: Администратор сервиса Битрикс24 (коробочная версия)|18.10.2023 08:17:00|83|
https://joblab.ru/vac8138595.html|Специалист отдела сопровождения|"Веб-студия ""АРТПОБЕДА"""|Дубна|до 25 000 руб.|Полный рабочий день|Работа в офисе г. Дубна, Полный рабочий день пн-птн с 9:00 до 18:00|Сопровождение текущих проектов компании на Битрикс24., Вы будете работать с обращениями действующих клиентов, разбираться с возникающими трудностями и принимать пожелания по реализации нового функционала. , Основные задачи:, Настраивать права доступа для новых ролей в системе, Помогать специалисту Заказчика разобраться в функционале, Разбираться в причинах ошибок в системе., Новые пожелания делегируются менеджеру сопровождения, а ошибки в отдел разработки.|Среднее специальное|Не требуется|Умение концентрироваться при выполнении срочных задач, Хорошие знания ПК, офисных программ и глобальной сети Интернет , Ответственность, исполнительность.- высокие коммуникативные навыки, Умение слушать, запоминать и записывать информацию, а всему остальному научим.|18.10.2023 08:16:00|29|
https://joblab.ru/vac2176180.html|Программист 1С|"ООО ""МилкЭкспресс"""|Щелково|По договоренности|Полный рабочий день|оформление согласно ТК РФ, место работы: Московская обл., Щелковский р-н, дер. Серково, удобное транспортное расположение, бесплатная закрытая парковка, график работы: 5/2 с 08.00 до 17.00 или с 9.00 до 18.00, испытательный срок - 3 месяца, размер заработной платы обсуждается с успешным кандидатом, специальные цены на продукцию завода, возможность обучения, развития и профессионального роста.|программирование, конфигурирование и администрирование баз данных на платформе 1С, доработка типовых конфигураций под требования компании и специфику деятельности, участие в качестве программиста-разработчика в проектах по доработке конфигураций, разработка обмен/репликации данными между разными базами 1С, настройка прав доступа, установка новых релизов, устранение выявленных ошибок, поддержка и обучение пользователей.|Высшее|От 5 лет|"профессиональное владение языком запросов, с применением вложенных запросов, пакетных запросов, временных таблиц, владение механизмом RLS, владение механизмом СКД, владение механизмом многопередельного расчета себестоимости, владение механизмом формирования стоимости списания ТМЦ (по ""средней"", по FIFO), владение механизмом учета просроченных взаиморасчетов с контрагентами, владение механизмом восстановления последовательности партионного учета, взаиморасчетов, умение вести конфигурирование типовых конфигураций без изменения типовых объектов метаданных, владение механизмами отражения данных по бухгалтерскому учету, умение самостоятельно решать задачу, ответственность, исполнительность, дисциплинированность"|18.10.2023 08:16:00|63|
https://joblab.ru/vac11204800.html|Системный администратор (помощник системного администратора)|"ООО ""Рамделикатес"""|Раменское|от 55 000 руб.|Сменный график|Московская обл., г. Раменское, ул. Красноармейская, д. 131 (Раменский мясокомбинат), График работы: 2/2 с 08.00 до 20.00, Оформление согласно ТК РФ, Спец.одежда, Льготное питание в столовой, Скидки на продукцию|Монтаж ЛВС, Знание операционных систем Windows, Понимание схемы работы периферийных устройств (принтер, сканер и т.п.).|Среднее|Не требуется|Возможно без опыта работы, Рассмотрим студентов без опыта работы, Ответственность, исполнительность, внимательность, По данной вакансии необходимо высылать резюме на почту или звонить по телефону 8 (800) 5553198, 8 (800) 2503198, 8 (499) 649-73-89, при звонке обязательно НАЗВАТЬ ДОБАВОЧНЫЙ НОМЕР 499 ОПЕРАТОРУ ИЛИ НАБРАТЬ НА СВОЕМ ТЕЛЕФОНЕ ВО ВРЕМЯ СОЕДИНЕНИЯ!!!|18.10.2023 08:16:00|11|
https://joblab.ru/vac11204797.html|Системный администратор (помощник системного администратора)|"ООО ""РАМФУД"""|Раменское|от 55 000 руб.|Сменный график|Московская обл., г. Раменское, ул. Красноармейская, д. 131 (Раменский мясокомбинат), График работы: 2/2 с 08.00 до 20.00, Оформление согласно ТК РФ, Спец.одежда, Льготное питание в столовой, Скидки на продукцию|Монтаж ЛВС, Знание операционных систем Windows, Понимание схемы работы периферийных устройств (принтер, сканер и т.п.).|Среднее|Не требуется|Возможно без опыта работы, Рассмотрим студентов без опыта работы, Ответственность, исполнительность, внимательность, По данной вакансии необходимо высылать резюме на почту или звонить по телефону 8 (800) 5553198, 8 (800) 2503198, 8 (499) 649-73-89, при звонке обязательно НАЗВАТЬ ДОБАВОЧНЫЙ НОМЕР 499 ОПЕРАТОРУ ИЛИ НАБРАТЬ НА СВОЕМ ТЕЛЕФОНЕ ВО ВРЕМЯ СОЕДИНЕНИЯ!!!|18.10.2023 08:15:00|9|
https://joblab.ru/vac10678953.html|Специалист IТ отдела|"ООО ""Коломенское"""|Коломна|от 70 000 руб.|Полный рабочий день|Оформление по ТК РФ, График 5/2 с 09.00 до 18.00, Работа на предприятии с непрерывным производственным циклом., Заработная плата обсуждается при собеседовании.|Основные должностные обязанности:, Обеспечение бесперебойной работы ИТ-инфраструктуры предприятия (компьютеры‚ серверы‚ сетевое и периферийное оборудование), Администрирование, настройка и введение в эксплуатацию управляемого сетевого оборудования (Mikrotik. Ubiquiti, TP-Link …), Администрирование и настройка групповых политик (AD), Администрирование и развитие корпоративного портала компании (Bitrix24), Прямая и удаленная поддержка, пользователей, рабочих станций, серверов и оргтехники компании, помощь и обучение пользователей, Сборка, настройка, замена комплектующих, ремонт офисной техники и рабочих станций, замена расходных материалов, Обеспечение функционирования и контроль обращения со средствами криптографической защиты информации, Поддержка работоспособности системы видеонаблюдения и СКУД (Контроль доступа), Контроль использования и своевременная оплат услуг связи компании (интернет, сотовая связь), Обеспечение своевременного резервирования и хранения данных компании (архивы информационных баз и сетевых ресурсов), Подбор и закупка компьютеров, оргтехники и сетевого оборудования. Взаимодействие с поставщиками., Ведение учета IT-оборудования‚ ПО компании, документационное сопровождение инфраструктуры компании, техническое описание внедренных решений, Проектирование и прокладка ЛВС|Среднее специальное|От 1 года|"Профессиональные знания и навыки кандидата:, Уверенные знания операционных систем семейства Microsoft на уровне эксперта, Администрирование серверных ОС семейства Microsoft (DC, AD, GPO, DNS, DHCP, DFS, WSUS, RDP). Настройка групповых политик и прав пользователей., Уверенные знания протокола TCP/IP, Настройка VPN (OpenVPN, IPSec, L2TP+IPSec, WireGUARD), Знание офисных пакетов (MS Office, Мой Офис, и т.д.), Уверенные знания и понимание работы антивирусных систем, Управление виртуализацией (Hyper-V, Vmvare), Знание ПО для удаленного администрирования (TeamViewer, AnyDesk, AmmyAdmin), Работа с ВАТС (Виртуальные АТС), Знание компьютерного и серверного ""железа"", диагностика, модернизация, сборка, Настройка ЭЦП, сертификатов, банк-клиентов, криптографических средств, торговых площадок, государственных порталов, Настройка электронного документооборота (плагины для СБИС, для Контур.Диадок), разграничение прав доступа пользователей, покупка и продление лицензий ЭДО, Знание основ построения ЛВC, систем видеонаблюдения и СКУД, Личные качества:, cстрессоустойчивость, исполнительность, коммуникабельность, умение работать в команде и самостоятельно, обучаемость"|18.10.2023 08:14:00|453|
